BBL,EUI_2013,floorArea_2013,EUI_2014,floorArea_2014,EUI_2015,floorArea_2015,EUI_2016,floorArea_2016,TYPE_2016,Borough,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,NumFloors,UnitsRes,UnitsTotal,YearBuilt,XCoord,YCoord,ZipCode,Address,Longitude,Latitude
1012090109,68.6,69305.0,77.4,61605.0,77.5,61605.0,67.2,61605.0,Multifamily Housing,MN,8963,61605,0,61605,0,0,9.0,48,48,1913,993412.0,227815.0,10025.0,55 WEST 95 STREET,-73.9669120394,40.7919708578
1012097501,108.0,37512.0,80.2,56156.0,81.3,56156.0,77.8,56156.0,Multifamily Housing,MN,3035,44732,1366,43366,657,709,21.0,17,19,1992,993858.0,227546.0,10025.0,353 CENTRAL PARK WEST,-73.9653017247,40.7912320517
1012100009,72.5,55740.0,84.7,51453.0,90.1,51453.0,72.4,51453.0,Multifamily Housing,MN,6436,51453,0,51453,0,0,12.0,60,60,1911,990550.0,224545.0,10024.0,157 WEST 79 STREET,-73.9772510305,40.7829980872
1012100012,63.3,83520.0,75.6,76193.0,76.5,76193.0,81.6,76193.0,Multifamily Housing,MN,6948,76193,1270,74923,1270,0,16.0,59,60,1926,990608.0,224514.0,10024.0,147 WEST 79 STREET,-73.9770416249,40.7829129589
1012100015,74.1,62852.0,85.5,59544.0,101.3,59544.0,107.5,59544.0,Multifamily Housing,MN,5313,59544,450,59094,0,0,16.0,66,67,1928,990660.0,224484.0,10024.0,145 WEST 79 STREET,-73.9768538845,40.7828305793
3051840041,131.5,61517.0,154.3,61500.0,132.4,61500.0,142.3,61500.0,Multifamily Housing,BK,15120,61500,0,61500,0,0,6.0,64,64,1961,995814.0,172427.0,11226.0,580 EAST 21 STREET,-73.958332524,40.6399413026
4012667501,49.0,56096.0,57.5,50996.0,56.7,50996.0,50.2,50996.0,Multifamily Housing,QN,11500,42894,0,42894,0,0,6.0,41,41,1939,1015593.0,213203.0,11372.0,79-15 35 AVENUE,-73.8868750224,40.7518139345
1008180041,69.9,176867.0,53.4,148940.0,55.7,148940.0,64.8,148940.0,Office,MN,14525,148940,148940,0,134940,14000,11.0,0,14,1900,986210.0,208031.0,10011.0,110 5 AVENUE,-73.9929273573,40.7376734214
2051410500,242.7,564653.0,209.9,537765.0,28.0,537765.0,26.0,537765.0,Office,BX,282700,537765,537765,0,0,240000,2.0,0,27,1969,1031546.0,258879.0,10475.0,99 DREISER LOOP,-73.8289747828,40.8771105898
1007310001,114.2,555000.0,89.5,538520.0,122.5,538520.0,109.0,538520.0,Office,MN,33900,538520,538520,0,508659,29861,18.0,0,50,1927,984533.0,213998.0,10001.0,460 WEST 34 STREET,-73.9989785459,40.754051553
1007780048,79.2,186051.0,75.8,125042.0,84.9,125042.0,64.0,125042.0,Office,MN,10340,125042,125042,0,116685,8357,16.0,0,54,1925,985913.0,211818.0,10001.0,214 WEST 29 STREET,-73.9939981429,40.7480678522
1012150035,50.3,64429.0,96.6,64429.0,103.8,64429.0,101.9,64429.0,Multifamily Housing,MN,7152,64429,0,64429,0,0,12.0,91,91,1931,991680.0,225556.0,10024.0,102 WEST 85 STREET,-73.9731695419,40.7857721351
3002420027,55.7,60750.0,67.0,54000.0,66.6,54000.0,67.2,54000.0,Multifamily Housing,BK,7500,54000,0,54000,0,0,8.0,40,40,1912,985716.0,192641.0,11201.0,66 PIERREPONT STREET,-73.9947133036,40.6954316558
1012160027,64.9,73764.0,156.2,73764.0,133.8,73764.0,137.6,73764.0,Multifamily Housing,MN,15776,73764,9000,64764,0,9000,6.5,41,45,1900,991745.0,225700.0,10024.0,101 WEST 85 STREET,-73.9729346599,40.7861673217
1012160044,69.3,73138.0,78.6,69125.0,67.5,69125.0,77.5,69125.0,Multifamily Housing,MN,6409,69125,900,68225,0,0,15.0,46,48,1926,991587.0,225905.0,10024.0,130 WEST 86 STREET,-73.9735049928,40.7867301245
1012160044,69.3,73138.0,80.0,69125.0,67.5,69125.0,77.5,69125.0,Multifamily Housing,MN,6409,69125,900,68225,0,0,15.0,46,48,1926,991587.0,225905.0,10024.0,130 WEST 86 STREET,-73.9735049928,40.7867301245
1012160051,66.4,102445.0,81.3,96546.0,15.4,96546.0,36.5,96546.0,Multifamily Housing,MN,8546,96546,0,96546,0,0,17.0,67,67,1929,991435.0,225989.0,10024.0,144 WEST 86 STREET,-73.9740537977,40.7869608069
1012160054,59.1,63000.0,82.7,76302.0,100.2,76302.0,85.8,76302.0,Multifamily Housing,MN,8546,76302,3500,72802,3500,0,12.0,34,37,1916,991364.0,226028.0,10024.0,156 WEST 86 STREET,-73.9743101489,40.7870679089
1012160060,64.4,100042.0,71.4,100042.0,78.8,100042.0,65.7,100042.0,Multifamily Housing,MN,10217,100042,9808,90234,9808,0,15.0,46,51,1923,991234.0,226102.0,10024.0,168 WEST 86 STREET,-73.9747795238,40.7872711228
1012160140,74.9,57800.0,82.4,57799.0,79.8,57799.0,66.3,57799.0,Multifamily Housing,MN,6410,57799,1156,56643,1156,0,12.0,49,50,1912,991675.0,225857.0,10024.0,120 WEST 86 STREET,-73.9731872647,40.7865983038
4022360012,192.9,29000.0,83.1,104644.0,85.3,104644.0,79.7,104644.0,Multifamily Housing,QN,29000,104644,9000,95644,0,0,6.0,108,108,1951,1028648.0,202017.0,11375.0,110-16 72 AVENUE,-73.8398300687,40.7210552673
3051850016,106.4,60480.0,107.7,56000.0,105.1,56000.0,102.0,56000.0,Multifamily Housing,BK,24534,56000,0,56000,0,0,5.0,66,66,1931,996022.0,173014.0,11226.0,426 EAST 22 STREET,-73.9575820331,40.6415522176
1009300020,352.9,197092.0,310.6,180102.0,312.3,180102.0,326.5,180102.0,College/University,MN,23777,180102,180102,0,180102,0,11.0,0,4,1977,990235.0,208145.0,10010.0,335 EAST 24 STREET,-73.9784030794,40.7379845152
1012170014,63.6,102000.0,67.3,97476.0,67.7,97476.0,67.3,97476.0,Multifamily Housing,MN,9100,97476,1350,96126,0,0,15.0,64,67,1925,991566.0,226135.0,10024.0,145 WEST 86 STREET,-73.9735805764,40.7873614304
1012170025,67.7,103946.0,48.8,83837.0,17.2,83837.0,36.2,83837.0,Multifamily Housing,MN,8057,83837,0,83837,0,0,20.0,81,81,1931,991790.0,226011.0,10024.0,115 WEST 86 STREET,-73.9727718104,40.7870208953
1012170029,68.4,123217.0,78.3,123217.0,83.5,123217.0,78.8,123217.0,Multifamily Housing,MN,10066,123217,5000,118217,0,5000,16.0,123,130,1929,991869.0,225967.0,10024.0,105 WEST 86 STREET,-73.9724865782,40.7869000593
1012180001,83.0,288419.0,96.1,288418.0,90.2,288418.0,90.0,288418.0,Multifamily Housing,MN,45219,288418,3500,284918,0,3500,32.0,266,271,1975,991511.0,226536.0,10024.0,567 AMSTERDAM AVENUE,-73.9737787581,40.7884621133
1012200001,96.0,235286.0,84.8,237045.0,74.9,237045.0,101.9,237045.0,Multifamily Housing,MN,21620,237045,7912,229133,0,7912,18.0,265,271,1997,991726.0,227063.0,10024.0,601 AMSTERDAM AVENUE,-73.9730017541,40.7899084075
1012200029,72.4,162937.0,83.0,175436.0,84.9,175436.0,87.3,175436.0,Multifamily Housing,MN,22143,175436,28946,146490,0,12000,13.0,166,170,1986,992321.0,226685.0,10024.0,602 COLUMBUS AVENUE,-73.9708534717,40.7888703757
1012207504,88.5,61050.0,89.6,60767.0,95.4,60767.0,90.4,60767.0,Multifamily Housing,MN,20041,52329,0,52329,0,0,6.0,59,59,1990,992212.0,226801.0,10024.0,110 WEST 90 STREET,-73.9712469622,40.7891888634
1012210001,92.4,173023.0,95.6,233880.0,112.0,233880.0,87.6,233880.0,Multifamily Housing,MN,30666,233880,12000,221880,0,3000,20.0,187,190,1974,991861.0,227241.0,10024.0,621 AMSTERDAM AVENUE,-73.9725140239,40.7903968544
1012220017,55.2,85505.0,62.7,81594.0,63.2,81594.0,60.2,81594.0,K-12 School,MN,32891,81594,81594,0,0,0,4.0,0,0,1998,992350.0,227195.0,10024.0,117 WEST 91 STREET,-73.97074813,40.7902701621
1012220029,53609.0,160107.0,59863.9,81789.0,60026.2,81789.0,60.2,81789.0,K-12 School,MN,30212,81789,81789,0,0,0,3.0,0,1,1969,992553.0,227151.0,10025.0,640 COLUMBUS AVENUE,-73.970015082,40.7901492055
1012220029,53609.0,160107.0,62.7,81789.0,60026.2,81789.0,60.2,81789.0,K-12 School,MN,30212,81789,81789,0,0,0,3.0,0,1,1969,992553.0,227151.0,10025.0,640 COLUMBUS AVENUE,-73.970015082,40.7901492055
1012220029,55.3,79942.0,59863.9,81789.0,60026.2,81789.0,60.2,81789.0,K-12 School,MN,30212,81789,81789,0,0,0,3.0,0,1,1969,992553.0,227151.0,10025.0,640 COLUMBUS AVENUE,-73.970015082,40.7901492055
1012220029,55.3,79942.0,62.7,81789.0,60026.2,81789.0,60.2,81789.0,K-12 School,MN,30212,81789,81789,0,0,0,3.0,0,1,1969,992553.0,227151.0,10025.0,640 COLUMBUS AVENUE,-73.970015082,40.7901492055
1012237501,72.8,121297.0,84.6,115297.0,81.9,115297.0,115.2,115297.0,Multifamily Housing,MN,20142,115297,14333,100964,0,14333,6.0,48,56,1940,992089.0,227709.0,10025.0,661 AMSTERDAM AVENUE,-73.9716900902,40.791681189
1012237502,80.9,62379.0,85.6,62389.0,77.3,62389.0,69.9,62389.0,Multifamily Housing,MN,8858,45221,0,45221,0,0,9.0,53,53,1925,992556.0,227506.0,10025.0,124 WEST 93 STREET,-73.970003809,40.7911235822
1012237504,179.2,55008.0,83.4,55008.0,95.8,55008.0,40.2,55008.0,Multifamily Housing,MN,8757,48620,0,48620,0,0,9.0,53,53,1925,992480.0,227549.0,10025.0,134 WEST 93 STREET,-73.9702782218,40.7912416767
1012240023,75.4,107243.0,68.5,107243.0,71.5,107243.0,71.6,107243.0,Multifamily Housing,MN,13900,107243,0,107243,0,0,10.0,90,90,1926,992694.0,227610.0,10025.0,123 WEST 93 STREET,-73.9695053067,40.7914089033
2038140001,16.4,85800.0,24.2,126054.0,94.1,126054.0,80.2,126054.0,Multifamily Housing,BX,26800,126054,0,126054,0,0,6.0,122,122,1928,1024610.0,242925.0,10462.0,1266 OLMSTEAD AVENUE,-73.854151785,40.833356125
1012240038,60.3,52990.0,80.0,52990.0,90.9,52990.0,80.9,52990.0,Multifamily Housing,MN,10400,52990,0,52990,0,0,6.0,37,37,1936,992735.0,227702.0,10025.0,110 WEST 94 STREET,-73.9693571229,40.7916613793
1012250001,16.2,313390.0,16.4,323484.0,75.6,323484.0,64.4,323484.0,Multifamily Housing,MN,40525,323484,16363,307121,0,6363,27.0,199,202,1967,992400.0,228116.0,10025.0,701 AMSTERDAM AVENUE,-73.9705664453,40.7927980129
1012250001,16.2,313390.0,16.4,323484.0,75.6,323484.0,64.4,323484.0,Multifamily Housing,MN,40525,323484,16363,307121,0,6363,27.0,199,202,1967,992400.0,228116.0,10025.0,701 AMSTERDAM AVENUE,-73.9705664453,40.7927980129
1013240034,76.4,71925.0,161.5,68500.0,167.8,68500.0,157.1,68500.0,Hotel,MN,8133,68500,4860,0,0,4860,13.0,0,3,1931,992805.0,214601.0,10022.0,238 EAST 51 STREET,-73.9691210021,40.7557025005
1012250055,16.3,61800.0,13.0,61800.0,88.0,61800.0,69.4,61800.0,Multifamily Housing,MN,8560,61800,0,61800,0,0,10.0,37,37,1914,992493.0,228143.0,10025.0,160 WEST 95 STREET,-73.9702305446,40.7928720343
1012260040,69.0,81030.0,72.3,81030.0,69.3,81030.0,72.9,81030.0,Multifamily Housing,MN,7550,81030,0,81030,0,0,15.0,60,60,1926,992964.0,228179.0,10025.0,110 WEST 96 STREET,-73.9685294895,40.7929703927
1012260045,64377.9,196650.0,89099.7,196650.0,93989.9,196650.0,116258.9,196650.0,Multifamily Housing,MN,35325,196650,16500,180150,3000,13500,14.0,207,212,1967,992732.0,228306.0,10025.0,132 WEST 96 STREET,-73.9693671944,40.7933191991
2025880001,136.2,54684.0,148.1,54684.0,136.0,54684.0,145.6,54684.0,Residence Hall/Dormitory,BX,9107,54684,54684,0,0,0,6.0,0,1,1931,1008635.0,231881.0,10454.0,190 WILLOW AVENUE,-73.9119204363,40.803102022
1012280001,79.0,85942.0,80.1,85942.0,89.8,85942.0,82.5,85942.0,Multifamily Housing,MN,7717,85942,0,85942,0,0,13.0,38,38,1916,989719.0,225294.0,10024.0,420 WEST END AVENUE,-73.9802511181,40.785054446
1016077501,44.0,112559.0,47.0,122755.0,46.6,122755.0,46.2,122755.0,Multifamily Housing,MN,10092,105576,1481,104095,1481,0,17.0,46,47,1928,997261.0,227518.0,10029.0,1200 5 AVENUE,-73.9530122066,40.7911508443
1012287501,62.0,149906.0,66.0,166952.0,66.6,166952.0,82.1,166952.0,Multifamily Housing,MN,22600,143389,34353,109036,0,34353,22.0,127,128,1987,990184.0,225173.0,10024.0,2250 BROADWAY,-73.9785720826,40.7847220333
3002710047,66.2,120400.0,72.5,100000.0,87.2,100000.0,68.7,100000.0,Multifamily Housing,BK,8377,100000,0,100000,0,0,13.0,105,105,1928,986962.0,190766.0,11201.0,96 SCHERMERHORN STREET,-73.9902207272,40.6902849201
1012290008,133.9,46212.0,271.5,58254.0,65.5,58254.0,47.2,59354.0,Multifamily Housing,MN,8846,59354,9100,50254,0,9100,7.0,43,47,1912,990008.0,225458.0,10024.0,2261 BROADWAY,-73.9792073815,40.7855043987
1008120063,41.4,130000.0,48.7,120000.0,50.8,120000.0,58.6,120000.0,Office,MN,9183,120000,120000,0,90000,30000,12.0,0,13,1914,987427.0,213377.0,10018.0,134 WEST 37 STREET,-73.9885332984,40.7523464993
1005290001,87.1,62565.0,107.8,55065.0,91.2,55065.0,100.1,55065.0,Multifamily Housing,MN,7257,55065,6883,48182,0,6883,8.0,15,16,1900,985520.0,203953.0,10012.0,644 BROADWAY,-73.995417986,40.7264804381
1012297502,65.6,211980.0,65.6,188874.0,64.4,188874.0,60.6,188874.0,Multifamily Housing,MN,18654,157166,12450,144716,0,12450,12.0,114,118,1912,990244.0,225322.0,10024.0,219 WEST 81 STREET,-73.9783552872,40.7851309581
1012300043,66.4,165452.0,79.1,165452.0,83.2,165452.0,76.4,165452.0,Multifamily Housing,MN,14375,165452,4200,161252,0,4200,17.0,120,125,1924,990413.0,225655.0,10024.0,2290 BROADWAY,-73.977744712,40.786044838
1007860051,66.5,936037.0,71.4,842295.0,75.4,842295.0,67.1,842295.0,Office,MN,38800,842295,842295,0,813645,28650,24.0,0,1,1920,987013.0,213560.0,10018.0,498 7 AVENUE,-73.9900274676,40.752848927
1005220012,69.8,130000.0,86.3,131743.0,72.8,131743.0,73.1,131743.0,Office,MN,9817,131743,131743,0,111743,20000,12.0,0,81,1900,985472.0,203828.0,10012.0,636 BROADWAY,-73.9955911871,40.7261373503
1012310001,58.8,165937.0,66.7,140076.0,68.0,140076.0,65.3,140076.0,Multifamily Housing,MN,13750,140076,900,139176,0,0,12.0,67,69,1913,990122.0,225998.0,10024.0,480 WEST END AVENUE,-73.9787952459,40.7869864794
1012310007,79.3,61250.0,92.8,61250.0,99.0,61250.0,104.2,61250.0,Multifamily Housing,MN,9525,61250,5200,56050,0,5200,7.0,33,37,1910,990230.0,225916.0,10024.0,2301 BROADWAY,-73.9784053133,40.7867613389
1012310026,78.8,88444.0,92.3,82916.0,89.8,82916.0,95.7,82916.0,Multifamily Housing,MN,7636,82916,600,82316,600,0,15.0,113,113,1927,990649.0,225702.0,10024.0,215 WEST 83 STREET,-73.9768924446,40.7861736727
2033200044,117.7,60563.0,74.6,71250.0,79.4,71250.0,85.5,71250.0,Multifamily Housing,BX,14000,71250,0,71250,0,0,6.0,63,63,1939,1015380.0,256743.0,10458.0,222 BEDFORD PARK BLVD,-73.8874418674,40.8713197562
1012320057,69.4,65031.0,71.6,59119.0,80.0,59119.0,68.7,59119.0,Multifamily Housing,MN,8172,59119,0,59119,0,0,10.0,38,38,1914,990373.0,226279.0,10024.0,252 WEST 85 STREET,-73.9778885877,40.7877575789
1014940069,57.1,181050.0,69.5,166600.0,74.0,166600.0,67.6,166600.0,Multifamily Housing,MN,13999,166600,2250,164350,2250,0,15.0,56,61,1929,994905.0,223175.0,10028.0,1016 5 AVENUE,-73.9615275283,40.7792336234
1012327501,71.1,156806.0,78.4,150806.0,84.3,150806.0,99.6,150806.0,Multifamily Housing,MN,14000,13783,3784,9999,0,3784,13.0,76,77,1915,990377.0,226156.0,10024.0,255 WEST 84 STREET,-73.9778742551,40.787419974
1012327502,73.8,140836.0,78.4,129196.0,33.6,129196.0,73.8,129196.0,Multifamily Housing,MN,13587,128324,3966,121870,0,3966,13.0,81,83,1915,990256.0,226223.0,10024.0,500 WEST END AVENUE,-73.9783111488,40.7876039541
1012330002,63.4,80328.0,67.3,80328.0,72.6,80328.0,51.3,80328.0,Multifamily Housing,MN,7500,80328,0,80328,0,0,15.0,60,60,1924,990376.0,226474.0,10024.0,522 WEST END AVENUE,-73.9778775763,40.7882927995
1007050046,86.7,272700.0,86.6,265562.0,86.1,265562.0,87.6,265562.0,Office,MN,28637,265562,265562,0,0,0,12.0,0,6,1910,984130.0,214224.0,10001.0,516 WEST 34 STREET,-74.0004331294,40.7546718693
1012330029,58.7,108733.0,63.8,102693.0,62.7,102693.0,66.2,102693.0,Multifamily Housing,MN,7152,102693,3000,99692,0,3000,17.0,76,87,1929,990995.0,226113.0,10024.0,520 AMSTERDAM AVENUE,-73.9756425846,40.7873015005
1012330033,56.8,366021.0,66.0,352821.0,65.4,352821.0,58.6,352821.0,Multifamily Housing,MN,25541,352821,13200,339621,0,13200,19.0,224,233,1931,990968.0,226252.0,10024.0,530 AMSTERDAM AVENUE,-73.9757399474,40.7876830388
1012330033,56.8,366021.0,55.6,352821.0,65.4,352821.0,58.6,352821.0,Multifamily Housing,MN,25541,352821,13200,339621,0,13200,19.0,224,233,1931,990968.0,226252.0,10024.0,530 AMSTERDAM AVENUE,-73.9757399474,40.7876830388
1004680001,68.3,158740.0,39.7,92304.0,60.8,92304.0,51.8,92304.0,Multifamily Housing,MN,20662,92304,8500,83804,0,8500,6.0,120,121,1930,987718.0,205935.0,10003.0,87 3 AVENUE,-73.9874868332,40.7319199552
1008060009,30.9,105642.0,32.2,87526.0,54.2,87526.0,53.7,87526.0,Office,MN,7406,87526,87526,0,57600,8326,12.0,0,14,1913,986585.0,211920.0,10001.0,145 WEST 30 STREET,-73.9915728231,40.7483476646
1012340007,66.8,68821.0,73.5,67142.0,69.1,67142.0,74.6,67142.0,Multifamily Housing,MN,7550,67142,0,67142,0,0,7.0,40,40,1907,990637.0,226657.0,10024.0,257 WEST 86 STREET,-73.97693487,40.7887949007
1007980041,97.6,204000.0,92.4,170000.0,105.0,170000.0,94.9,170000.0,Retail Store,MN,29021,170000,170000,0,29000,141000,5.0,0,7,1910,986040.0,209863.0,10010.0,695 AVENUE OF THE AMER,-73.9935403133,40.7427018421
1012350002,69.3,76597.0,89.0,71126.0,84.9,71126.0,78.7,71126.0,Multifamily Housing,MN,7800,71126,700,70426,700,0,12.0,84,86,1913,990647.0,226966.0,10024.0,562 WEST END AVENUE,-73.9768984631,40.7896430155
1012350010,86.1,60500.0,92.3,60500.0,96.0,60500.0,89.9,60500.0,Multifamily Housing,MN,9064,60500,6500,54000,500,6000,7.0,39,44,1900,990847.0,226841.0,10024.0,2381 BROADWAY,-73.9761763243,40.789299777
1012350042,74.3,267577.0,130.7,252000.0,101.2,252000.0,99.2,268989.0,Multifamily Housing,MN,20142,268989,43989,225000,0,13507,26.0,156,162,1984,991079.0,226774.0,10024.0,2380 BROADWAY,-73.9753385734,40.7891157038
1008200026,62.6,163000.0,66.9,162997.0,69.2,162997.0,70.0,162997.0,Office,MN,15175,162997,162997,0,148997,14000,11.0,0,20,1901,986217.0,208646.0,10011.0,23 WEST 18 STREET,-73.9929019181,40.7393614424
1012357501,99.7,58256.0,108.0,63506.0,154.1,63506.0,144.7,63506.0,Multifamily Housing,MN,10071,52445,9711,42734,0,9711,7.0,60,61,1920,990893.0,226936.0,10024.0,250 WEST 88 STREET,-73.9760101111,40.789560492
1012360003,71.3,69025.0,81.3,64865.0,87.5,64865.0,76.9,64865.0,Multifamily Housing,MN,6000,64865,0,64865,0,0,16.0,67,67,1922,990778.0,227203.0,10024.0,584 WEST END AVENUE,-73.9764251515,40.790293421
1007790023,65.7,51000.0,58.2,55000.0,38.2,55000.0,77.1,55000.0,Office,MN,4522,55000,55000,0,52000,3000,14.0,0,3,1927,985918.0,211993.0,10001.0,227 WEST 29 STREET,-73.9939800542,40.7485481822
1012360037,94.9,105127.0,97.7,133284.0,100.6,133284.0,105.2,133284.0,Multifamily Housing,MN,18000,133284,9000,124284,0,0,12.0,150,152,1963,991322.0,226978.0,10024.0,210 WEST 89 STREET,-73.9744608178,40.7896754379
1012360044,85.8,76626.0,59.1,76627.0,117.0,76627.0,114.0,76627.0,Multifamily Housing,MN,7175,76627,4500,72126,0,4500,12.0,44,52,1915,991221.0,227054.0,10024.0,2412 BROADWAY,-73.9748254812,40.7898841177
1012360061,62.0,105199.0,71.6,97685.0,69.3,97685.0,71.8,97685.0,Multifamily Housing,MN,10071,97685,2700,94985,0,0,13.0,82,88,1916,990818.0,227275.0,10024.0,590 WEST END AVENUE,-73.9762806273,40.790491012
1012367501,71.6,164340.0,84.5,153384.0,86.5,153384.0,83.7,153384.0,Multifamily Housing,MN,13294,19330,19330,0,0,6734,14.0,142,143,1986,991004.0,227172.0,10024.0,250 WEST 89 STREET,-73.9756090191,40.7902081645
1012367502,64.6,177180.0,94.8,180864.0,79.6,180864.0,71.1,180864.0,Multifamily Housing,MN,17624,147241,8918,138323,0,8918,12.0,92,95,1915,991215.0,226937.0,10024.0,215 WEST 88 STREET,-73.9748472704,40.7895629889
1012367502,64.6,177180.0,80.3,180864.0,79.6,180864.0,71.1,180864.0,Multifamily Housing,MN,17624,147241,8918,138323,0,8918,12.0,92,95,1915,991215.0,226937.0,10024.0,215 WEST 88 STREET,-73.9748472704,40.7895629889
1012370001,21.6,117471.0,57.7,100977.0,64.3,100977.0,52.3,100977.0,Multifamily Housing,MN,10071,100977,1200,99777,0,1200,12.0,68,69,1910,990893.0,227410.0,10024.0,600 WEST END AVENUE,-73.9760096423,40.7908614946
1012370017,71.4,287250.0,75.7,313563.0,81.2,313563.0,73.0,313563.0,Multifamily Housing,MN,36255,313563,22750,290813,0,10000,12.0,158,164,1920,991368.0,227211.0,10024.0,2420 BROADWAY,-73.9742944506,40.7903149233
1012370029,37.1,172955.0,41.4,161425.0,60.7,161425.0,70.2,161425.0,Multifamily Housing,MN,14603,161425,4800,156625,0,4800,14.0,115,121,1925,991488.0,227081.0,10024.0,600 AMSTERDAM AVENUE,-73.9738612294,40.7899580108
1012370033,67.3,161422.0,104.1,161422.0,103.2,161422.0,92.9,161422.0,Multifamily Housing,MN,14603,161422,10000,151422,0,10000,14.0,108,116,1925,991541.0,227177.0,10024.0,618 AMSTERDAM AVENUE,-73.973669725,40.7902214614
1012370061,73.8,177048.0,76.0,177048.0,89.1,177048.0,83.0,177048.0,Multifamily Housing,MN,16365,177048,0,177048,0,0,12.0,60,60,1915,990973.0,227492.0,10024.0,608 WEST END AVENUE,-73.9757206503,40.791086502
1012377502,116.8,174067.0,130.2,192324.0,132.6,192324.0,98.6,192324.0,Multifamily Housing,MN,16365,165749,21564,144185,750,20814,22.0,157,159,1985,991117.0,227413.0,10024.0,250 WEST 90 STREET,-73.9752006915,40.7908695575
1014990071,61.1,56800.0,79.8,50700.0,82.3,50700.0,77.6,50700.0,Multifamily Housing,MN,6040,50700,2275,48425,2275,0,13.0,12,14,1917,995516.0,224344.0,10128.0,1067 5 AVENUE,-73.9593194041,40.7824414607
1012390023,64.4,156034.0,71.6,150033.0,76.0,150033.0,73.0,150033.0,Multifamily Housing,MN,15650,150033,4800,145233,0,4800,13.0,94,96,1917,991591.0,227621.0,10025.0,2460 BROADWAY,-73.9734886727,40.7914400805
1008397501,64.8,609179.0,75.2,614127.0,75.9,614127.0,74.9,614127.0,Office,MN,28638,605515,605515,0,200587,40561,30.0,0,45,1990,988867.0,212818.0,10018.0,420 5 AVENUE,-73.9833363105,40.7508115511
1012397502,79.3,76159.0,87.2,92402.0,81.0,92402.0,80.3,92402.0,Multifamily Housing,MN,8258,70322,543,69779,543,0,13.0,47,48,1926,991191.0,227966.0,10025.0,650 WEST END AVENUE,-73.9749328783,40.7923873357
1012400001,84.1,297985.0,107.3,279316.0,112.2,279316.0,97.1,279316.0,Multifamily Housing,MN,16050,279316,0,0,0,0,22.0,0,1,1927,991299.0,228084.0,10025.0,666 WEST END AVENUE,-73.9745427171,40.7927111283
1012400010,59.4,156294.0,56.4,132975.0,87.3,132975.0,87.2,132975.0,Multifamily Housing,MN,13250,132975,3975,129000,0,3975,12.0,86,91,1925,991467.0,227994.0,10025.0,2481 BROADWAY,-73.9739360862,40.792463967
1012400024,51.5,223179.0,52.1,196293.0,82.1,196293.0,81.8,196293.0,Multifamily Housing,MN,17624,196293,5000,191293,0,5000,15.0,146,155,1922,991722.0,227850.0,10025.0,2480 BROADWAY,-73.9730153239,40.7920685139
1009350006,83.6,71000.0,94.7,66996.0,95.8,66996.0,92.8,66996.0,K-12 School,MN,13224,66996,66996,0,66996,0,7.0,0,1,1941,990499.0,209454.0,10016.0,301 EAST 29 STREET,-73.9774492173,40.7415772125
1009350006,83.6,71000.0,94.7,66996.0,95.8,66996.0,92.8,66996.0,K-12 School,MN,13224,66996,66996,0,66996,0,7.0,0,1,1941,990499.0,209454.0,10016.0,301 EAST 29 STREET,-73.9774492173,40.7415772125
1012400036,100.3,68540.0,111.5,68840.0,147.8,68840.0,114.7,68840.0,Multifamily Housing,MN,15106,68840,6000,62840,0,6000,6.0,67,81,1934,991919.0,227864.0,10025.0,676 AMSTERDAM AVENUE,-73.9723038544,40.7921067714
