,BBL,Longitude,Latitude,age,BldgArea,UnitsTotal,EER_km,WER_km,NER_km,EUI_2016_x,Group_mean_EUI_2016,Group_mean_water_intensity,Group_mean_naturalgas_intensity,Pred_EUI_lr,EER_lr,Pred_WUI_lr,WER_lr,Pred_NUI_lr,NER_lr,EUI_2016_y,avgEER,avgWER,avgNER
82,1005270027,-74.0028395225,40.7292252505,77,118467,125,0.984664769638,2.79021126659,1.005037663,83.4,84.6988767869,67.4859292035,49.170764382,122.059060222,0.683275783447,51.5719998958,3.6512060882,44.6452105248,1.10691537886,83.4,0.833970276543,3.22070867739,1.05597652093
83,1008890068,-73.9803275607,40.746323413,55,310860,271,1.07452689361,1.47197764998,0.0753534128415,95.7,89.0624521073,50.5918007663,48.4111372627,107.134203031,0.893272151121,46.6515829442,1.5963016751,44.5533411156,0.0818781335123,95.7,0.983899522365,1.53413966254,0.0786157731769
84,1010410050,-73.9877263628,40.7635532081,52,138925,147,1.15467883058,0.809946616207,0.439970880842,97.8,84.6988767869,67.4859292035,49.170764382,130.182397907,0.751253637763,54.4258294636,1.00430256256,42.9839368144,0.503297420388,97.8,0.952966234173,0.907124589386,0.471634150615
85,1005297508,-73.9938125046,40.7261839293,12,61108,12,1.10391074294,0.218564079566,1.02070929204,93.5,84.6988767869,67.4859292035,49.170764382,125.232137724,0.746613462801,40.922471034,0.360437667308,45.3574303011,1.10652335832,93.5,0.92526210287,0.289500873437,1.06361632518
86,1012360010,-73.9758005088,40.7899639237,93,164530,79,0.801663523482,0.677622736172,0.0380219401398,67.9,84.6988767869,67.4859292035,49.170764382,105.395040707,0.644242836705,42.2568582962,1.08219119556,36.1895320578,0.0516604596316,67.9,0.722953180094,0.879906965864,0.0448411998857
87,1013470044,-73.9656333289,40.757499321,85,62287,82,1.34240268954,0.9473085835,0.104816685532,113.7,84.6988767869,67.4859292035,49.170764382,123.98227166,0.917066597328,64.3821220028,0.992977522506,45.3681155619,0.113602173768,113.7,1.12973464344,0.970143053003,0.10920942965
88,1005317501,-73.9935706148,40.7278691966,105,156849,90,0.931535375593,0.222120376453,0.85170947539,78.9,84.6988767869,67.4859292035,49.170764382,98.3203514081,0.802478824272,41.6928587637,0.359533993218,42.1897046571,0.992640414922,78.9,0.867007099932,0.290827184836,0.922174945156
89,1013980060,-73.9663621937,40.7651765833,89,139590,81,0.789856991472,0.43520183165,0.0273416837767,66.9,84.6988767869,67.4859292035,49.170764382,105.98201137,0.631239199326,49.590614537,0.592249163964,41.3573629375,0.0325071860317,66.9,0.710548095399,0.513725497807,0.0299244349042
90,1005320020,-73.9959374821,40.7271254754,87,196920,251,0.815831361894,0.526035581327,0.120760435011,69.1,84.6988767869,67.4859292035,49.170764382,123.491934658,0.559550712292,62.052093183,0.57209995955,47.634220765,0.124655820989,69.1,0.687691037093,0.549067770439,0.122708128
91,1014600047,-73.9586016698,40.7636699374,18,140122,129,0.747353476236,0.561302192132,0.270918070801,63.3,84.6988767869,67.4859292035,49.170764382,127.803094135,0.495293172897,56.8039932039,0.666854526653,46.3600279753,0.287343412159,63.3,0.621323324567,0.614078359393,0.27913074148
92,1018690001,-73.9722914059,40.7959850714,91,94455,75,0.97521954403,0.687995268761,0.0473182409679,82.6,84.6988767869,67.4859292035,49.170764382,122.398935372,0.674842471047,55.587733633,0.835256215095,38.3103663401,0.0607322325489,82.6,0.825031007538,0.761625741928,0.0540252367584
93,1019580001,-73.9491704299,40.8138288874,91,336334,315,0.840982908373,1.74474912264,0.72918398863,74.9,89.0624521073,50.5918007663,48.4111372627,109.065923627,0.686740619887,59.7287422853,1.47784796101,39.5853760313,0.891759273307,74.9,0.76386176413,1.61129854183,0.810471630969
94,2023790007,-73.9146054137,40.8218504985,13,193564,171,0.88076728795,1.47215873253,1.09214598061,74.6,84.6988767869,67.4859292035,49.170764382,126.733295382,0.588637735451,65.5530854861,1.51556557961,43.9989157477,1.22052218267,74.6,0.7347025117,1.49386215607,1.15633408164
95,2024180033,-73.9171651694,40.823378429,12,190926,167,1.04723938929,0.699256875573,1.45819414284,88.7,84.6988767869,67.4859292035,49.170764382,127.599020988,0.695146399345,64.6074573689,0.73041103801,43.4939043976,1.64851883531,88.7,0.871192894318,0.714833956791,1.55335648907
96,1005390031,-73.9995526057,40.7289480643,87,55800,97,0.910283617975,0.705035858016,1.24430675638,77.1,84.6988767869,67.4859292035,49.170764382,129.050080377,0.597442479498,59.644399818,0.797727869593,45.9142130281,1.33256153818,77.1,0.753863048736,0.751381863804,1.28843414728
97,2024420060,-73.9215436979,40.8208206691,11,181170,141,0.456912788789,1.68583290388,0.469797068277,38.7,84.6988767869,67.4859292035,49.170764382,125.529754096,0.308293442289,60.5138797116,1.88006454953,42.6502452963,0.541621291768,38.7,0.382603115539,1.7829487267,0.505709180023
98,2024960046,-73.92234317,40.8354450541,90,69969,72,1.11925923455,1.62848761656,0.803271896867,94.8,84.6988767869,67.4859292035,49.170764382,125.888036065,0.753050114717,72.5843595718,1.51410029169,39.7953782205,0.992514581887,94.8,0.936154674635,1.57129395413,0.897893239377
99,2025040141,-73.9271470265,40.8311197763,80,122850,100,1.83473507436,0.242569083559,1.18069053791,155.4,84.6988767869,67.4859292035,49.170764382,120.657019688,1.28794827191,65.9683218755,0.248149407694,39.2799557945,1.47799189366,155.4,1.56134167313,0.245359245626,1.32934121578
100,2028350026,-73.9131492317,40.8413204128,77,99000,88,1.38254489838,1.59855545109,0.128782281746,117.1,84.6988767869,67.4859292035,49.170764382,123.981274044,0.944497472727,71.770422706,1.50312616162,40.0469524499,0.158122474868,117.1,1.16352118555,1.55084080635,0.143452378307
101,2031420001,-73.8999619544,40.8505154794,44,375225,354,0.57600030974,1.87579802582,0.0991077987121,51.3,89.0624521073,50.5918007663,48.4111372627,114.369850023,0.448544786843,69.9771951939,1.35615609824,42.0258483005,0.114165958363,51.3,0.512272548291,1.61597706203,0.106636878538
102,2032400037,-73.9047605935,40.8718074368,88,59000,65,1.26684088468,3.14480370212,0.139965387385,107.3,84.6988767869,67.4859292035,49.170764382,131.228550874,0.817657432663,77.845357706,2.72630258572,37.4718607742,0.183663286065,107.3,1.04224915867,2.93555314392,0.161814336725
103,1005457502,-73.9937004355,40.7285663718,122,52538,11,1.12870446016,0.157069779213,0.221726201021,95.6,84.6988767869,67.4859292035,49.170764382,104.992596292,0.910540394053,47.7719749416,0.221887414388,42.2132870997,0.258270500517,95.6,1.01962242711,0.189478596801,0.239998350769
104,1005457503,-73.9917952209,40.7301225282,87,107106,54,0.938619294799,0.455057822607,0.483705374522,79.5,84.6988767869,67.4859292035,49.170764382,107.190293282,0.741671634302,44.0969973868,0.696419298816,42.9823763662,0.553346860077,79.5,0.84014546455,0.575738560712,0.518526117299
105,2044320028,-73.8651497207,40.8629300164,89,67400,58,0.652901220156,1.62804307945,0.09765307939,55.3,84.6988767869,67.4859292035,49.170764382,118.275155119,0.467553815037,85.3062371375,1.2879480292,42.2801479329,0.113568111575,55.3,0.560227517596,1.45799555433,0.105610595483
106,3012960052,-73.9517885212,40.6656793146,89,102070,97,1.47463584805,1.90498969959,2.25743907572,124.9,84.6988767869,67.4859292035,49.170764382,96.013747425,1.30085538113,63.3876119462,2.02815654436,57.1081938879,1.94367913503,124.9,1.38774561459,1.96657312198,2.10055910537
107,1005480040,-73.9940394343,40.7302763726,88,78810,159,1.20898887783,1.16735445344,0.0521850012132,102.4,84.6988767869,67.4859292035,49.170764382,134.360872049,0.762126640283,68.1072196575,1.15670556508,48.0147984092,0.0534413656611,102.4,0.985557759056,1.16203000926,0.0528131834372
108,1005487501,-73.9930760511,40.7304986438,52,512503,390,1.29459718739,0.702090051392,1.9870339339,115.3,89.0624521073,50.5918007663,48.4111372627,81.3775714771,1.41685230841,26.8241857823,1.32417812374,42.6145745524,2.25731627101,115.3,1.3557247479,1.01313408757,2.12217510246
109,3065030051,-73.9723720941,40.6276680963,79,71500,65,0.88076728795,1.93655183447,1.33079814927,74.6,84.6988767869,67.4859292035,49.170764382,95.9333454175,0.777623251596,57.4850935929,2.27345894095,59.5798869408,1.0982961801,74.6,0.829195269773,2.10500538771,1.21454716469
110,3072240050,-73.9618211995,40.5882113874,64,122009,84,1.01890371247,1.22736696342,0.746314231187,86.3,84.6988767869,67.4859292035,49.170764382,80.8082636792,1.06796008317,53.4112565843,1.5507966915,64.8921127576,0.565505415946,86.3,1.04343189782,1.38908182746,0.655909823566
111,1005590009,-73.9895540167,40.7338552131,53,184645,220,1.31997027872,1.33776034598,1.56867357538,111.8,84.6988767869,67.4859292035,49.170764382,127.550281502,0.876517077688,58.6993289856,1.53800735988,47.671805603,1.61799784572,111.8,1.09824367821,1.43788385293,1.59333571055
112,1005617502,-73.9936279091,40.7323980461,89,127932,104,0.796940910678,0.495807057781,0.937985591259,67.5,84.6988767869,67.4859292035,49.170764382,112.130509503,0.601977109522,48.9216926902,0.683950169343,43.7227134759,1.05486290385,67.5,0.6994590101,0.589878613562,0.996424247556
113,1005620001,-73.9931696094,40.7329606944,94,182200,215,0.991748688844,0.811724764651,0.720197886201,84.0,84.6988767869,67.4859292035,49.170764382,119.303651432,0.704085742486,59.3155528771,0.923535183319,46.0989245308,0.768188866253,84.0,0.847917215665,0.867629973985,0.744193376227
114,1005640026,-73.9917875566,40.7337593276,117,79974,95,0.753256742241,0.4682457569,1.06910662296,63.8,84.6988767869,67.4859292035,49.170764382,116.123067579,0.549417108332,58.1917122197,0.543032655246,44.3545416148,1.18519520083,63.8,0.651336925286,0.505639206073,1.12715091189
115,1005640031,-73.992004021,40.7340283287,117,64377,24,0.969316278025,0.556856821022,1.0922933855,82.1,84.6988767869,67.4859292035,49.170764382,106.383027332,0.771739647375,48.1057714378,0.781195246991,41.9727315513,1.27961413778,82.1,0.8705279627,0.669026034006,1.18595376164
116,4012830016,-73.8929266868,40.7479853034,55,72868,87,1.06612984051,0.786089791251,1.49550175837,90.3,84.6988767869,67.4859292035,49.170764382,112.625244001,0.801774067626,80.6964431491,0.657401961348,55.1832219043,1.33256018869,90.3,0.933951954067,0.721745876299,1.41403097353
117,1005640054,-73.9902793924,40.7330977244,54,135315,182,0.83472181311,1.07533527146,0.907487953939,70.7,84.6988767869,67.4859292035,49.170764382,131.944622198,0.535830857083,60.9404099006,1.19083544266,47.9173047662,0.931226757856,70.7,0.685276335097,1.13308535706,0.919357355897
118,4014890018,-73.8868665694,40.7461652299,61,176480,192,0.29398264705,1.21995801157,0.170887151424,24.9,84.6988767869,67.4859292035,49.170764382,105.017362285,0.237103650846,82.1667607952,1.00198668176,56.3781167322,0.149041017075,24.9,0.265543148948,1.11097234666,0.15996408425
119,4015190028,-73.8894702535,40.7430085484,55,52553,75,1.20072430542,1.2685607357,1.35681243085,101.7,84.6988767869,67.4859292035,49.170764382,113.588548248,0.895336735689,83.2406372596,1.02846401491,56.4255927076,1.18236249097,101.7,1.04803052056,1.14851237531,1.26958746091
120,1005680006,-73.9947788213,40.7337430336,93,95117,92,1.16766601579,0.748896852966,0.0328844991495,98.9,84.6988767869,67.4859292035,49.170764382,117.398533043,0.842429606539,52.8295058241,0.956662365313,44.0342786399,0.0367203916913,98.9,1.00504781117,0.852779609139,0.0348024454204
121,4015660039,-73.8733595108,40.7455034091,54,61500,78,1.50651348448,1.83208561339,1.31993953293,127.6,84.6988767869,67.4859292035,49.170764382,109.57675964,1.16448050133,86.2297555392,1.43384379588,57.7132354269,1.12456761941,127.6,1.33549699291,1.63296470463,1.22225357617
122,1005690005,-73.9943529903,40.7343825411,88,121128,89,0.812289402291,0.315621348796,1.03746861778,68.8,84.6988767869,67.4859292035,49.170764382,111.627069675,0.616337956381,47.229107849,0.450993062755,43.0676126258,1.18448926812,68.8,0.714313679336,0.383307205776,1.11097894295
123,1005697503,-73.9935736317,40.7339982347,107,56541,40,0.996471301648,0.537593546213,0.787697129162,84.4,84.6988767869,67.4859292035,49.170764382,113.680594359,0.742431023307,51.6153856226,0.702891193438,43.0306220136,0.900095516401,84.4,0.869451162478,0.620242369825,0.843896322781
124,4021510101,-73.8505806539,40.7307340244,68,156108,180,1.12516250056,0.683994434763,1.2345271253,95.3,84.6988767869,67.4859292035,49.170764382,96.1814098878,0.990835964155,93.5839751728,0.493246839694,62.3013592891,0.974338972601,95.3,1.05799923236,0.588620637228,1.10443304895
125,1005717501,-73.9930683369,40.7352854949,89,79238,40,1.14051099217,0.920488177804,1.27035199855,96.6,84.6988767869,67.4859292035,49.170764382,112.056378916,0.862066050454,46.5744553124,1.33377834659,42.6091695475,1.46597972846,96.6,1.00128852131,1.1271332622,1.36816586351
126,1005730039,-73.9960164801,40.733419202,94,168806,153,0.479345199608,0.465578534234,0.0526724267555,40.6,84.6988767869,67.4859292035,49.170764382,111.301678082,0.364774374471,49.7756263442,0.6312326395,43.6916162596,0.0592778136207,40.6,0.422059787039,0.548405586867,0.0559751201881
127,1005737502,-73.9986721436,40.7342454342,58,107650,120,1.10391074294,0.707110364534,0.0294489221069,93.5,84.6988767869,67.4859292035,49.170764382,127.766120581,0.731805893259,52.8551488326,0.902844870443,45.2272267758,0.0320166880317,93.5,0.917858318099,0.804977617488,0.0307328050693
128,4021550001,-73.8482877182,40.7283458301,67,244368,276,1.13578837937,0.783126210511,1.20458043213,96.2,84.6988767869,67.4859292035,49.170764382,92.6022060118,1.03885214125,94.9914462632,0.556365884288,63.5483133539,0.932048979455,96.2,1.08732026031,0.669746047399,1.06831470579
129,1005770024,-73.9953090554,40.7363395932,57,151500,186,0.706030614201,0.512403109924,0.0470155009357,59.8,84.6988767869,67.4859292035,49.170764382,129.798597309,0.460713761471,57.4531253204,0.60188196564,46.4530029581,0.0497661716487,59.8,0.583372187836,0.557142537782,0.0483908362922
130,1005847501,-74.0063070364,40.7312699555,92,106765,170,1.23260194185,0.660137609807,0.296818716067,104.4,84.6988767869,67.4859292035,49.170764382,131.481856984,0.794025901331,61.8445951995,0.720353975255,45.8541708075,0.318287363938,104.4,1.01331392159,0.690245792531,0.307553040003
131,1005947501,-74.0089942467,40.7249184113,108,80336,20,0.651720566955,0.249088961186,0.726198899952,55.2,84.6988767869,67.4859292035,49.170764382,105.146869774,0.524979964867,39.5070533448,0.425493641686,40.7236534542,0.876830833563,55.2,0.588350265911,0.337291301436,0.801514866758
132,4043120010,-73.8288916312,40.7731239818,65,260961,252,0.752281106288,1.007277844,0.839159642786,67.0,89.0624521073,50.5918007663,48.4111372627,89.3284339637,0.750041135023,92.4047402797,0.551486859286,58.6921419923,0.692165446228,67.0,0.751161120656,0.779382351644,0.765662544507
133,4043420010,-73.8305478159,40.7720971505,65,184694,168,1.18773712021,0.680586316912,1.54262943785,100.6,84.6988767869,67.4859292035,49.170764382,91.7377653516,1.09660399525,91.03953188,0.504506109067,58.008774168,1.30759992269,100.6,1.14217055773,0.592546212989,1.42511468027
134,4050160007,-73.8179038324,40.7643541458,67,200466,216,0.820553974698,1.00761745156,0.124235745583,69.5,84.6988767869,67.4859292035,49.170764382,92.7717398757,0.749150550514,100.21086815,0.67856911386,61.6632218099,0.0990666136893,69.5,0.784852262606,0.843093282708,0.111651179636
135,4059000075,-73.7768441359,40.7816424582,54,168516,124,0.877225328347,0.664731159953,1.18044516618,74.3,84.6988767869,67.4859292035,49.170764382,80.9157427759,0.918239114554,99.4547647947,0.451059334287,61.8561895592,0.938360276402,74.3,0.89773222145,0.55789524712,1.05940272129
136,1006070038,-73.9983690027,40.7360103068,58,62772,85,1.14995621778,0.481730049266,0.0494727567821,97.4,84.6988767869,67.4859292035,49.170764382,132.156366138,0.737005736812,55.0209811595,0.590865508301,45.2658814483,0.0537405478304,97.4,0.943480977295,0.536297778783,0.0516066523063
137,1006087501,-74.0001515559,40.7373579919,56,183323,223,1.22197606304,0.904188483735,0.0451775257589,103.5,84.6988767869,67.4859292035,49.170764382,130.557016782,0.792757084615,56.8942747729,1.07251564843,46.1667679429,0.0481171538193,103.5,1.00736657383,0.988352066083,0.0466473397891
138,1006100060,-74.0000252581,40.7341932916,86,102354,134,0.670611018171,0.685179867058,0.907470899258,56.8,84.6988767869,67.4859292035,49.170764382,126.23273869,0.449962510435,57.4346313754,0.805089175166,45.0517404918,0.99043982061,56.8,0.560286764303,0.745134521112,0.948955359934
139,1006110065,-74.0004293924,40.7348767344,56,142941,155,0.842986385517,0.815132882502,0.888873030447,71.4,84.6988767869,67.4859292035,49.170764382,126.839447263,0.562916360335,52.0267648038,1.05734039407,45.1464243711,0.968106931046,71.4,0.702951372926,0.936236638288,0.928489980746
140,4051010042,-73.8303858717,40.7548818563,67,52801,50,0.824095934301,1.76688683711,1.31458060063,69.8,84.6988767869,67.4859292035,49.170764382,97.1411488989,0.718542047229,94.5454126716,1.26119286627,60.0957755988,1.07559861456,69.8,0.771318990765,1.51403985169,1.19508960759
141,1000110014,-74.011988712,40.704812764,108,51387,21,0.900838392367,0.0047417291838,1.25105242938,76.3,84.6988767869,67.4859292035,49.170764382,109.000311082,0.699998002228,44.3852776343,0.00720959780035,43.9482127643,1.39972026996,76.3,0.800418197298,0.00597566349207,1.32538634967
142,1014450035,-73.9576210486,40.7673447901,77,53768,60,0.680056243779,0.526331939401,1.1236329344,57.6,84.6988767869,67.4859292035,49.170764382,123.81587557,0.465206902869,63.6595410592,0.557968207263,44.6922025874,1.23623108888,57.6,0.572631573324,0.542150073332,1.17993201164
143,1006187501,-74.0012990805,40.7388868117,30,124667,137,1.08738159813,0.621907418262,0.872372920213,92.1,84.6988767869,67.4859292035,49.170764382,134.068788195,0.686960785133,50.6935897941,0.827915327569,45.2414696004,0.948139918793,92.1,0.887171191629,0.724911372916,0.910256419503
144,1006190033,-74.0047448697,40.7335152396,87,136785,207,1.23496324825,0.373262994187,0.0362904732674,104.6,84.6988767869,67.4859292035,49.170764382,132.491813201,0.789482742164,63.0931240881,0.399251112765,46.3023079482,0.0385386903896,104.6,1.01222299521,0.386257053476,0.0374145818285
145,1006240001,-74.0062281657,40.7367100619,49,90450,113,0.865418796337,0.469283010159,1.07641393928,73.3,84.6988767869,67.4859292035,49.170764382,134.352738105,0.54557875808,52.4262441828,0.604086760241,44.7004707825,1.18406126958,73.3,0.705498777208,0.5366848852,1.13023760443
146,4051370005,-73.8245436783,40.7529517798,52,342705,322,1.11045673749,1.33835916047,1.96627780727,98.9,89.0624521073,50.5918007663,48.4111372627,80.9643260624,1.2215256374,90.2368488153,0.750358649365,61.8514515739,1.53900583417,98.9,1.16599118745,1.04435890492,1.75264182072
147,1006310030,-74.0070108902,40.7337950888,38,51200,53,1.33413811714,0.810835690429,1.74781521574,113.0,84.6988767869,67.4859292035,49.170764382,134.162776063,0.842260448957,48.1377657096,1.13673742837,44.2765278379,1.94101512365,113.0,1.08819928305,0.973786559397,1.8444151697
148,1006340047,-74.0080611321,40.7357136029,52,53500,63,0.827637893904,0.440388097945,0.964101533536,70.1,84.6988767869,67.4859292035,49.170764382,133.227263315,0.526168580331,49.9434843456,0.595072618369,43.8515481968,1.08104756377,70.1,0.676903237117,0.517730358157,1.02257454865
149,1016020020,-73.9537118496,40.7873469289,78,141058,80,0.85833487713,0.940195989725,1.24012788395,72.7,84.6988767869,67.4859292035,49.170764382,109.531115447,0.663738333198,51.8759442946,1.22311026551,40.2655987464,1.51439536189,72.7,0.761036605164,1.08165312762,1.37726162292
150,1006377502,-74.0092842978,40.7351618153,30,54774,81,1.13814968577,0.903151230476,1.45722401995,96.4,84.6988767869,67.4859292035,49.170764382,141.006047362,0.683658621767,51.5989542142,1.18122549048,45.1004953301,1.58873685117,96.4,0.910904153768,1.04218836048,1.52298043556
151,1006400012,-74.0088732381,40.7373603949,78,100320,53,0.635191422141,0.781940778215,0.75344870047,53.8,84.6988767869,67.4859292035,49.170764382,115.18431576,0.467077480516,40.3248993425,1.30862074947,40.6908158424,0.910467085943,53.8,0.551134451328,1.04528076384,0.831957893206
152,1006400021,-74.0084654644,40.737234167,14,76549,67,0.864238143136,0.581010004052,0.937550946167,73.2,84.6988767869,67.4859292035,49.170764382,136.60530537,0.535850344916,44.3524404052,0.884055074349,44.0231184568,1.0471792614,73.2,0.700044244026,0.7325325392,0.992365103784
153,4015180009,-73.8809859163,40.7430577334,54,156660,202,1.22787932904,0.0120025019965,1.63943261811,104.0,84.6988767869,67.4859292035,49.170764382,111.399652693,0.933575621524,88.9256079699,0.00910873727481,58.7387943035,1.37238354892,104.0,1.08072747528,0.0105556196356,1.50590808351
154,1006940039,-74.0046881243,40.7475409214,6,109795,112,0.791037644673,0.33073561057,0.687088336062,67.0,84.6988767869,67.4859292035,49.170764382,140.115037722,0.478178510239,46.881826363,0.476090667355,44.0263440923,0.767373702692,67.0,0.634608077456,0.403413138963,0.727231019377
155,1006940042,-74.0051861908,40.7478098854,14,95656,110,0.907922311573,0.682216286319,1.0332459174,76.9,84.6988767869,67.4859292035,49.170764382,141.645327291,0.542905307719,49.4516998766,0.931009451948,44.1484123102,1.15078864436,76.9,0.725413809646,0.806612869133,1.09201728088
156,1006957503,-74.0058828296,40.7488748143,12,265686,337,1.19691292433,0.748737926428,1.27792009725,106.6,89.0624521073,50.5918007663,48.4111372627,144.901427835,0.735672529888,58.5209180744,0.647289913529,47.0180259162,1.3157839793,106.6,0.96629272711,0.698013919979,1.29685203828
157,1018780025,-73.966170749,40.800940416,91,108052,76,0.69304342899,0.669917426248,1.18013185943,58.7,84.6988767869,67.4859292035,49.170764382,119.089594335,0.49290620501,54.7884272624,0.825174261409,37.9201630446,1.53026730215,58.7,0.592974817,0.747545843829,1.35519958079
158,1015290045,-73.9547768316,40.7771808536,56,130234,129,0.913825577578,0.458465940458,1.13291307576,77.4,84.6988767869,67.4859292035,49.170764382,124.266542927,0.622854697466,61.5261935443,0.502875250648,44.4129731951,1.25427770099,77.4,0.768340137522,0.480670595553,1.19359538838
159,1006990033,-74.002378461,40.7507084315,9,101000,91,0.809928095889,0.589900746272,0.759652076529,68.6,84.6988767869,67.4859292035,49.170764382,137.763847659,0.49795357175,45.4522679073,0.87586388607,43.2744588804,0.863157489053,68.6,0.65394083382,0.732882316171,0.811404782791
